lang,CI_lower,CI_upper,delta_m,significant,std.err.,window,day
da,-0.13607590865630267,0.14701600627455477,0.005470048809126049,False,0.07077297873271436,2020-03-11,0
de,-0.04269220454581613,0.06594595305999362,0.011626874257088748,False,0.02715953940145244,2020-03-16,0
en,-0.05327843707171849,0.0031693369427018975,-0.025054550064508296,False,0.014111943503605097,2020-03-16,0
fi,-0.05588560667520327,0.18614476263948398,0.06512957798214036,False,0.06050759232867182,2020-03-16,0
fr,-0.03533840120752633,0.06259268048309777,0.013627139637785723,False,0.024482770422656026,2020-03-16,0
it,-0.0011240884152891525,0.11237263552028626,0.05562427355249855,False,0.02837418098389385,2020-03-11,0
ja,-0.12769923063608302,0.03653034152238353,-0.045584444556849735,False,0.041057393039616634,2020-03-31,0
ko,-0.12093685710672313,0.1025142321270081,-0.009211312489857515,False,0.055862772308432805,2020-02-25,0
nl,0.0046967666242614114,0.13684315212407386,0.07076995937416763,True,0.03303659637495311,2020-03-16,0
no,-0.15150630942288235,0.1393099133811646,-0.006098198020858869,False,0.07270405570101174,2020-03-11,0
sr,-0.3548705322685324,0.042219642886929226,-0.15632544469080156,False,0.0992725437888654,2020-03-16,0
sv,-0.18893543759354248,-0.015034546020664133,-0.1019849918071033,True,0.04347522289321958,2020-03-11,0
da,-0.13774251256037545,0.14875457851408241,0.005506032976853481,False,0.07162427276861447,2020-03-12,1
de,-0.02034713909833203,0.09362095403685328,0.03663690746926063,False,0.02849202328379633,2020-03-17,1
en,-0.04853756230040819,0.013027814310517482,-0.017754873994945353,False,0.015391344152731417,2020-03-17,1
fi,-0.04480996485098289,0.1921356016646486,0.07366281840683286,False,0.059236391628907877,2020-03-17,1
fr,-0.015823283623055184,0.08623877153962778,0.0352077439582863,False,0.02551551379067074,2020-03-17,1
it,0.014760087821340383,0.12784911848899108,0.07130460315516574,True,0.028272257666912676,2020-03-12,1
ja,-0.09881868033911605,0.05556972017275345,-0.021624480083181297,False,0.038597100127967375,2020-04-01,1
ko,-0.16154957484635352,0.07923518157580627,-0.04115719663527362,False,0.06019618910553994,2020-02-26,1
nl,0.02926938289209914,0.17367437760115356,0.10147188024662634,True,0.0361012486772636,2020-03-17,1
no,-0.1873449439002773,0.09614710991594441,-0.04559891699216645,False,0.07087301345405543,2020-03-12,1
sr,-0.33352544914235344,0.03591148696896723,-0.1488069810866931,False,0.09235923402783017,2020-03-17,1
sv,-0.21600377359605116,-0.061064882508507376,-0.13853432805227928,True,0.03873472277188595,2020-03-12,1
da,-0.10539405675078589,0.18244659105130517,0.03852626715025964,False,0.07196016195052277,2020-03-13,2
de,0.01309617527618731,0.11231780610062028,0.0627069906884038,True,0.024805407706108243,2020-03-18,2
en,-0.0440562862445801,0.02051302220708081,-0.011771632018749645,False,0.016142327112915227,2020-03-18,2
fi,-0.0326467499281253,0.1887239248200749,0.0780385874459748,False,0.05534266868705005,2020-03-18,2
fr,0.00848539750953161,0.11419935060259798,0.0613423740560648,True,0.026428488273266593,2020-03-18,2
it,0.039525289656886516,0.14846278989964512,0.09399403977826581,True,0.02723437506068965,2020-03-13,2
ja,-0.09384061528088587,0.06227918863540187,-0.015780713322742,False,0.039029950979071935,2020-04-02,2
ko,-0.14720576563972695,0.10345160959864816,-0.021877078020539398,False,0.06266434380959378,2020-02-27,2
nl,0.014477071325455282,0.17565493437915525,0.09506600285230526,True,0.04029446576342499,2020-03-18,2
no,-0.19202549467538707,0.03417310063495135,-0.07892619702021786,False,0.056549648827584606,2020-03-13,2
sr,-0.3461722483298867,0.021852500063607255,-0.1621598741331397,False,0.09200618709837348,2020-03-18,2
sv,-0.27440581310800494,-0.07859579936427338,-0.17650080623613917,True,0.048952503435932895,2020-03-13,2
da,-0.16380019425120412,0.14013811159559547,-0.011831041327804326,False,0.0759845764616999,2020-03-14,3
de,0.01589033094743246,0.11577680352222781,0.06583356723483014,True,0.02497161814369884,2020-03-19,3
en,-0.041727843046798066,0.02355263984486962,-0.009087601600964224,False,0.01632012072291692,2020-03-19,3
fi,-0.036159977204887506,0.1888926037741978,0.07636631328465515,False,0.05626314524477133,2020-03-19,3
fr,0.029563462330065966,0.13382424925022202,0.08169385579014399,True,0.02606519673003901,2020-03-19,3
it,0.056981287276289726,0.15858947837576318,0.10778538282602645,True,0.025402047774868364,2020-03-14,3
ja,-0.09223692406297092,0.06123480019672724,-0.01550106193312184,False,0.03836793106492454,2020-04-03,3
ko,-0.12582844420162775,0.12982176053667538,0.0019966581675238126,False,0.06391255118457578,2020-02-28,3
nl,-0.008454391050610618,0.1720597703824266,0.08180268966590798,False,0.0451285403582593,2020-03-19,3
no,-0.19555232087834645,0.07145798348868476,-0.062047168694830845,False,0.0667525760917578,2020-03-14,3
sr,-0.27652770952084027,0.08734172982483976,-0.09459298984800024,False,0.09096735983642,2020-03-19,3
sv,-0.2507851915979189,-0.04393758821893522,-0.14736138990842707,True,0.051711900844745924,2020-03-14,3
da,-0.14575105713759107,0.16614660237700873,0.010197772619708848,False,0.07797441487864995,2020-03-15,4
de,0.03112367475930885,0.12050310222163538,0.07581338849047212,True,0.022344856865581634,2020-03-20,4
en,-0.04112382443725189,0.026573459538957955,-0.007275182449146968,False,0.01692432099405246,2020-03-20,4
fi,-0.08101705120325009,0.13283847926854356,0.02591071403264674,False,0.05346388261794841,2020-03-20,4
fr,0.04240552009947826,0.13931975620831744,0.09086263815389785,True,0.024228559027209794,2020-03-20,4
it,0.07288159678660433,0.17717507148759515,0.12502833413709974,True,0.026073368675247705,2020-03-15,4
ja,-0.06954150287243321,0.09340038917731977,0.011929443152443273,False,0.040735473012438246,2020-04-04,4
ko,-0.09744308518726048,0.1532933693542902,0.027925142083514858,False,0.06268411363538767,2020-02-29,4
nl,-0.028677410482871937,0.15178701276961515,0.0615548011433716,False,0.04511610581312177,2020-03-20,4
no,-0.18369294776196823,0.10422408333794739,-0.03973443221201042,False,0.0719792577749789,2020-03-15,4
sr,-0.11469649108855343,0.2516484122674849,0.06847596058946576,False,0.09158622583900959,2020-03-20,4
sv,-0.2557589333412038,-0.04715673399089447,-0.15145783366604915,True,0.05215054983757734,2020-03-15,4
da,-0.1420725927750375,0.16730592572197947,0.012616666473470983,False,0.07734462962425424,2020-03-16,5
de,0.046447273502574105,0.12442210335282528,0.08543468842769969,True,0.019493707462562793,2020-03-21,5
en,-0.03372991911792288,0.0369822727475939,0.0016261768148355116,False,0.017678047966379194,2020-03-21,5
fi,-0.07780284269609931,0.14133485736028767,0.03176600733209417,False,0.05478442501409674,2020-03-21,5
fr,0.05503349160860181,0.13986866136707476,0.0974510764878383,True,0.02120879243961824,2020-03-21,5
it,0.09066955497084292,0.2001738302827866,0.14542169262681476,True,0.027376068827985923,2020-03-16,5
ja,-0.06307748818248012,0.11217269697018258,0.02454760439385123,False,0.04381254628816567,2020-04-05,5
ko,-0.05384214723160402,0.20099072148473046,0.07357428712656322,False,0.06370821717908362,2020-03-01,5
nl,-0.028607594014431525,0.15113202352361615,0.061262214754592315,False,0.04493490438451192,2020-03-21,5
no,-0.18467190953137877,0.10037020731900179,-0.04215085110618849,False,0.07126052921259514,2020-03-16,5
sr,-0.05854592819589116,0.3140701869858242,0.1277621293949665,False,0.09315402879542883,2020-03-21,5
sv,-0.26905781684657415,-0.06236041536307327,-0.1657091161048237,True,0.05167435037087521,2020-03-16,5
da,-0.14988686960821254,0.1470420628011128,-0.0014224034035498767,False,0.07423223310233133,2020-03-17,6
de,0.05989701604744463,0.14238686959423769,0.10114194282084116,True,0.020622463386698264,2020-03-22,6
en,-0.009407989798706804,0.05225349372466723,0.021422751962980213,False,0.015415370880843509,2020-03-22,6
fi,-0.09049950105928607,0.1283193256583791,0.018909912299546527,False,0.0547047066794163,2020-03-22,6
fr,0.06345349051699029,0.1445726495005472,0.10401307000876875,True,0.02027978974588923,2020-03-22,6
it,0.12463767894240993,0.2192037787175604,0.17192072882998516,True,0.023641524943787618,2020-03-17,6
ja,-0.04816517377256903,0.13562864397270913,0.04373173510007006,False,0.04594845443631954,2020-04-06,6
ko,-0.025385847831443667,0.21867735854682274,0.09664575535768954,False,0.061015801594566606,2020-03-02,6
nl,-0.019442679113142958,0.16636010736420787,0.07345871412553245,False,0.046450696619337706,2020-03-22,6
no,-0.22261841668583926,0.07972282571293965,-0.0714477954864498,False,0.07558531059969473,2020-03-17,6
sr,0.006762640088052663,0.3689085430519367,0.1878355915699947,True,0.09053647574097101,2020-03-22,6
sv,-0.2547645716659086,-0.05071430113477496,-0.15273943640034177,True,0.051012567632783404,2020-03-17,6
da,-0.13111099089826447,0.17484388414617932,0.021866446623957425,False,0.07648871876111095,2020-03-18,7
de,0.06514521139203772,0.16315295480748587,0.1141490830997618,True,0.024501935853862043,2020-03-23,7
en,0.006730068685461447,0.05958767250670127,0.03315887059608136,True,0.013214400955309956,2020-03-23,7
fi,-0.11579551856944181,0.08469159725556541,-0.015551960656938202,False,0.050121778956251806,2020-03-23,7
fr,0.08413930599051411,0.1749441150090184,0.12954171049976626,True,0.02270120225462607,2020-03-23,7
it,0.13232782233824117,0.23567920556723918,0.18400351395274017,True,0.025837845807249498,2020-03-18,7
ja,-0.015552780687147133,0.14956452501750325,0.06700587216517806,False,0.041279326426162596,2020-04-07,7
ko,0.006567017268757622,0.23296230553045116,0.1197646613996044,True,0.05659882206542339,2020-03-03,7
nl,0.00416931377862613,0.21700894064159842,0.11058912721011227,True,0.05320990671574307,2020-03-23,7
no,-0.19175944535073763,0.12691679169002867,-0.03242132683035448,False,0.07966905926019158,2020-03-18,7
sr,0.003615249938536874,0.3856076834108051,0.194611466674671,True,0.09549810836806706,2020-03-23,7
sv,-0.23356574712027356,-0.02059653066729629,-0.12708113889378492,True,0.053242304113244314,2020-03-18,7
da,-0.07502126158167347,0.23720782005211397,0.08109327923522025,False,0.07805727040844686,2020-03-19,8
de,0.07502277627551651,0.1809193353780944,0.12797105582680546,True,0.026474139775644476,2020-03-24,8
en,0.012272176704926249,0.07187952129566116,0.04207584900029371,True,0.01490183614768373,2020-03-24,8
fi,-0.07245068677535069,0.17798200733851852,0.052765660281583915,False,0.0626081735284673,2020-03-24,8
fr,0.10855681857846528,0.2034774432292104,0.15601713090383784,True,0.023730156162686287,2020-03-24,8
it,0.1277699505818106,0.23238178811322954,0.18007586934752007,True,0.02615295938285474,2020-03-19,8
