lang,CI_lower,CI_upper,delta_m,significant,std.err.,window,day
da,-0.8801551985836915,-0.15023763431507703,-0.5151964164493843,True,0.18247939106715363,2020-03-11,0
de,-0.05165488566042176,0.15118935554830215,0.0497672349439402,False,0.05071106030218098,2020-03-16,0
en,-0.07575629285942508,0.018377660930633408,-0.028689315964395834,False,0.02353348844751462,2020-03-16,0
fi,-0.2792800210177989,0.1909815220100083,-0.044149249503895316,False,0.1175653857569518,2020-03-16,0
fr,-0.042410204068866406,0.16425543809191268,0.06092261701152313,False,0.05166641054019477,2020-03-16,0
it,0.09646231947911822,0.32011536992288814,0.20828884470100317,True,0.055913262610942475,2020-03-11,0
ja,-0.19937563949920425,0.130095123302342,-0.03464025809843113,False,0.08236769070038656,2020-03-31,0
ko,-0.1424385667111866,0.24544176284203523,0.051501598065424314,False,0.09697008238830546,2020-02-25,0
nl,-0.2708372353396161,0.1732954181379486,-0.04877090860083377,False,0.11103316336939119,2020-03-16,0
no,-0.5203928946021521,-0.03601741275716122,-0.27820515367965665,True,0.12109387046124771,2020-03-11,0
sr,-0.20968625220953752,0.22954984852145732,0.009931798155959903,False,0.10980902518274871,2020-03-16,0
sv,-0.32198081763821834,0.030500972632091894,-0.14573992250306322,False,0.08812044756757756,2020-03-11,0
da,-0.7339695329691761,0.08980467874938303,-0.32208242710989654,False,0.20594355292963978,2020-03-12,1
de,-0.010632745649791983,0.17109456806553436,0.08023091120787118,False,0.04543182842883158,2020-03-17,1
en,-0.06499586530101006,0.03590678468544802,-0.014544540307781018,False,0.02522566249661452,2020-03-17,1
fi,-0.2816969533405126,0.1853023990328766,-0.048197277153818,False,0.1167498380933473,2020-03-17,1
fr,-0.016075455373121134,0.1802306286103211,0.08207758661859998,False,0.04907652099586056,2020-03-17,1
it,0.14181294170712067,0.3352469051122492,0.23852992340968493,True,0.048358490851282125,2020-03-12,1
ja,-0.17878283752956878,0.15087362498894882,-0.013954606270309977,False,0.0824141156296294,2020-04-01,1
ko,-0.10509298982118948,0.3157630579591136,0.10533503406896205,False,0.10521401194507576,2020-02-26,1
nl,-0.2896240102963359,0.16418276639761473,-0.06272062194936057,False,0.11345169417348765,2020-03-17,1
no,-0.4676620508003146,-0.0073412616710766265,-0.2375016562356956,True,0.11508019728230949,2020-03-12,1
sr,-0.2593936008622758,0.18312227242527815,-0.038135664218498844,False,0.1106289683218885,2020-03-17,1
sv,-0.3166839966600934,0.0933081699582041,-0.11168791335094463,False,0.10249804165457437,2020-03-12,1
