lang,CI_lower,CI_upper,delta_m,significant,std.err.,window,day
da,-0.40165649869703407,0.1339812318175722,-0.13383763343973093,False,0.13390943262865157,2020-03-11,0
de,-0.08233971948849168,0.1560076993152662,0.036833989913387266,False,0.059586854700939475,2020-03-16,0
en,-0.17080899165304042,-0.04614179636883276,-0.10847539401093659,True,0.031166798821051913,2020-03-16,0
fi,-0.38208783457613793,0.04478667635748615,-0.16865057910932588,False,0.10671862773340601,2020-03-16,0
fr,-0.19985679538478632,-0.004768273434322762,-0.10231253440955454,True,0.04877213048761589,2020-03-16,0
it,-0.16284725471991207,0.04616023344090746,-0.0583435106395023,False,0.05225187204020488,2020-03-11,0
ja,-0.170176278349492,0.15014728394516408,-0.01001449720216395,False,0.08008089057366402,2020-03-31,0
ko,-0.054937064252320006,0.32203603935435177,0.13354948755101587,False,0.09424327590166794,2020-02-25,0
nl,-0.24488170189977138,0.14738803096983216,-0.04874683546496961,False,0.09806743321740088,2020-03-16,0
no,-0.5769197595289377,0.11653854767231403,-0.2301906059283118,False,0.17336457680031292,2020-03-11,0
sr,-0.8344976503844888,0.3474401834360849,-0.24352873347420195,False,0.29548445845514343,2020-03-16,0
sv,-0.12779071484718088,0.1404979169503058,0.006353601051562463,False,0.06707215794937167,2020-03-11,0
da,-0.33912904722924486,0.19605073498638612,-0.07153915612142939,False,0.13379494555390775,2020-03-12,1
de,-0.09582593495070953,0.14229736522921188,0.023235715139251184,False,0.059530825044980355,2020-03-17,1
en,-0.17068474580714801,-0.047333149520191825,-0.10900894766366992,True,0.030837899071739047,2020-03-17,1
fi,-0.38228010051328676,0.05664978600291273,-0.162815157255187,False,0.10973247162904987,2020-03-17,1
fr,-0.19522960069610917,0.005745828404562225,-0.09474188614577347,False,0.05024385727516785,2020-03-17,1
it,-0.16540418977540183,0.030296079283608793,-0.06755405524589651,False,0.04892506726475265,2020-03-12,1
ja,-0.19127153656086837,0.12935822236173394,-0.030956657099567228,False,0.08015743973065058,2020-04-01,1
ko,-0.045946846539111186,0.33857568175819913,0.14631441760954397,False,0.09613063207432758,2020-02-26,1
nl,-0.21375469785666085,0.1981729278140516,-0.007790885021304636,False,0.10298190641767811,2020-03-17,1
no,-0.5468879986331788,0.14536739637539817,-0.20076030112889034,False,0.17306384875214426,2020-03-12,1
sr,-0.9167021166804086,0.08021413262647492,-0.4182439920269668,False,0.24922906232672087,2020-03-17,1
sv,-0.13688444083669796,0.12045953100674425,-0.008212454914976852,False,0.06433599296086055,2020-03-12,1
da,-0.31055929997965814,0.22579639596120316,-0.04238145200922749,False,0.13408892398521532,2020-03-13,2
de,-0.10179789577003467,0.14619859630132856,0.022200350265646936,False,0.06199912301784081,2020-03-18,2
en,-0.1743578453463088,-0.05178533500411129,-0.11307159017521004,True,0.030643127585549376,2020-03-18,2
fi,-0.3712076947187012,0.0645167441250242,-0.15334547529683848,False,0.10893110971093134,2020-03-18,2
fr,-0.17928426838838696,0.026413801130313344,-0.07643523362903681,False,0.05142451737967508,2020-03-18,2
it,-0.17321291837776331,0.02112984116544918,-0.07604153860615706,False,0.04858568988580312,2020-03-13,2
ja,-0.20355075098878275,0.11509018860867329,-0.04423028119005474,False,0.07966023489936401,2020-04-02,2
ko,-0.03282532237486063,0.3522081383587606,0.15969140799194997,False,0.0962583651834053,2020-02-27,2
nl,-0.2028919171725182,0.2130869696268079,0.0050975262271448635,False,0.10399472169983152,2020-03-18,2
no,-0.5171010417346398,0.17138017291293464,-0.17286043441085255,False,0.1721203036618936,2020-03-13,2
sr,-0.9628873308779801,-0.1280915917396409,-0.5454894613088105,True,0.2086989347845848,2020-03-18,2
sv,-0.14822069334004395,0.11234715853548653,-0.017936767402278713,False,0.06514196296888262,2020-03-13,2
da,-0.37116619677963264,0.1992703389499259,-0.08594792891485338,False,0.14260913393238964,2020-03-14,3
de,-0.08206526382528369,0.17224482555708892,0.04508978086590261,False,0.06357752234559315,2020-03-19,3
en,-0.17216896253286404,-0.04877823990620787,-0.11047360121953595,True,0.03084768065666404,2020-03-19,3
fi,-0.32759370467661997,0.10848615796554115,-0.1095537733555394,False,0.10901996566054027,2020-03-19,3
fr,-0.15214555696239712,0.058412327456366916,-0.04686661475301511,False,0.05263947110469101,2020-03-19,3
it,-0.18300112532945248,0.01674841771966648,-0.083126353804893,False,0.04993738576227974,2020-03-14,3
ja,-0.20047572100692138,0.11123623463343094,-0.04461974318674522,False,0.07792798891008808,2020-04-03,3
ko,0.025673211469309454,0.40018549263864345,0.21292935205397645,True,0.0936280702923335,2020-02-28,3
nl,-0.17821396680474721,0.2445463253075163,0.03316617925138453,False,0.10569007302806588,2020-03-19,3
no,-0.4593311040678924,0.2535471630279092,-0.1028919705199916,False,0.1782195667739504,2020-03-14,3
sr,-1.0136057609859286,-0.27530003740290787,-0.6444528991944182,True,0.18457643089575515,2020-03-19,3
sv,-0.1454576756888572,0.11361989250867911,-0.015918891590089038,False,0.06476939204938408,2020-03-14,3
da,-0.4406843873242605,0.15299137156270706,-0.14384650788077671,False,0.1484189397217419,2020-03-15,4
de,-0.08669807177766908,0.17143969193828262,0.04237081008030677,False,0.06453444092898793,2020-03-20,4
en,-0.16515508838848914,-0.047221219473749146,-0.10618815393111913,True,0.029483467228684994,2020-03-20,4
fi,-0.30089877793580594,0.13709440427849384,-0.08190218682865605,False,0.10949829555357495,2020-03-20,4
fr,-0.15452404435679934,0.051956469880685946,-0.0512837872380567,False,0.05162012855937132,2020-03-20,4
it,-0.16993133978758837,0.028970308086476965,-0.0704805158505557,False,0.049725411968516334,2020-03-15,4
ja,-0.19837537862015964,0.1184437466029903,-0.03996581600858466,False,0.07920478130578748,2020-04-04,4
ko,0.048824766312824924,0.4185040733923453,0.2336644198525851,True,0.09241982676988009,2020-02-29,4
nl,-0.14943797180625568,0.2673871261116578,0.058974577152701074,False,0.10420627447947838,2020-03-20,4
no,-0.4138382409280609,0.2876970504390405,-0.06307059524451017,False,0.17538382284177534,2020-03-15,4
sr,-1.063309902842196,-0.3540028301517029,-0.7086563664969494,True,0.17732676817262324,2020-03-20,4
sv,-0.14915735514303044,0.11895724949866202,-0.015100052822184212,False,0.06702865116042311,2020-03-15,4
da,-0.4696037847811714,0.1111937562011909,-0.17920501428999022,False,0.14519938524559056,2020-03-16,5
de,-0.06038628109081132,0.19286060963686116,0.06623716427302492,False,0.06331172268191812,2020-03-21,5
en,-0.1671479916164404,-0.04773746581048201,-0.10744272871346121,True,0.0298526314514896,2020-03-21,5
fi,-0.2714889531958736,0.16890293397964423,-0.05129300960811467,False,0.11009797179387945,2020-03-21,5
fr,-0.16601214383129714,0.047923575934268714,-0.059044283948514215,False,0.053483929941391464,2020-03-21,5
it,-0.1749168993584339,0.023121609931617534,-0.07589764471340818,False,0.04950962732251286,2020-03-16,5
ja,-0.16061123099811983,0.14239607231726956,-0.009107579340425137,False,0.07575182582884735,2020-04-05,5
ko,0.10015097195372297,0.4566805446102438,0.2784157582819834,True,0.08913239316413021,2020-03-01,5
nl,-0.15923721410671518,0.26032258826822274,0.050542687080753795,False,0.10488995059373449,2020-03-21,5
no,-0.4343750890551882,0.2828481950666082,-0.07576344699429001,False,0.1793058210304491,2020-03-16,5
sr,-1.0575291175078056,-0.3336781149871342,-0.6956036162474699,True,0.18096275063016787,2020-03-21,5
sv,-0.16586632175355503,0.11902039411753573,-0.02342296381800965,False,0.07122167896777269,2020-03-16,5
da,-0.45342162702263966,0.12504775298356385,-0.1641869370195379,False,0.14461734500155088,2020-03-17,6
de,-0.08840826573180627,0.18453159317868173,0.04806166372343773,False,0.068234964727622,2020-03-22,6
en,-0.16798037771411103,-0.0497533437241502,-0.10886686071913061,True,0.029556758497490208,2020-03-22,6
fi,-0.288139067428683,0.1620159096938895,-0.06306157886739674,False,0.11253874428064312,2020-03-22,6
fr,-0.17353521873925842,0.043177466323530506,-0.06517887620786396,False,0.05417817126569723,2020-03-22,6
it,-0.1677440360270714,0.03168083339498409,-0.06803160131604366,False,0.04985621735551388,2020-03-17,6
ja,-0.15642383482651712,0.13920771783799124,-0.008608058494262938,False,0.07390788816612709,2020-04-06,6
ko,0.13528435773467054,0.4691700429579907,0.3022272003463306,True,0.08347142130583003,2020-03-02,6
nl,-0.1679794144341917,0.25879856103666443,0.04540957330123635,False,0.10669449386771403,2020-03-22,6
no,-0.3842240655961784,0.34989152037652005,-0.017166272609829142,False,0.1835288964931746,2020-03-17,6
